dpt;reg_code;reg_nom;codgeo;tub;nb_indiv_foy;nb_indiv_foy18;tranche_age;sexe;sit_pro;CSP_prof;enfant_sco;etude;internaute;smartphone;smartphone_WIFI;WIP_frein_mobile1;WIP_frein_mobile2;WIP_frein_mobile3;Q14_Ordinateur;Q14_Tablette;Q14_Box;Q14_Console;Q14_TelFixe;Q14_Imp_Scanner;Q14_Television;equipement_travail_1;equipement_travail_2;equipement_travail_3;qui_aidePP;qui_aide2nd;qui_aide3rd;connai_EPN;do_courses;do_scolariT;do_RDVmed;do_banq;do_impots;do_CAF;do_CPAM;do_ANPE;freQ_do_courses;freQ_do_scolariT;freQ_do_RDVmed;freQ_do_banq;freQ_do_impots;freQ_do_CAF;freQ_do_CPAM;freQ_do_ANPE;privi_num_do_courses;privi_num_do_scolariT;privi_num_do_RDVmed;privi_num_do_banq;privi_num_do_ANPE;EmpoW_do_courses;EmpoW_do_scolariT;EmpoW_do_RDVmed;EmpoW_do_banq;EmpoW_do_impots;EmpoW_do_CAF;EmpoW_do_CPAM;EmpoW_do_ANPE;Arrange_do_courses;Arrange_do_scolariT;Arrange_do_RDVmed;Arrange_do_banq;Arrange_do_impots;Arrange_do_CAF;Arrange_do_CPAM;Arrange_do_ANPE;do_freQ_12m_actu;do_freQ_12m_coVOIT;do_freQ_12m_activiT;do_freQ_12m_bricoL;do_freQ_12m_teleW;do_freQ_12m_reunionPUB;do_freQ_12m_PETITION;utiliT_num_actu;utiliT_coVOIT;utiliT_activiT;utiliT_bricoL;utiliT_teleW;utiliT_reunionPUB;utiliT_PETITION;EmpoW_actu;EmpoW_coVOIT;EmpoW_activiT;EmpoW_bricoL;EmpoW_teleW;EmpoW_reunionPUB;EmpoW_PETITION;freQ_email;freQ_FB;freQ_infopratiQ;freQ_googler;freQ_wiki;freQ_jouer;freQ_partaGinfo;renonce_admin;renonce_video;renonce_jouer;renonce_telephoN;renonce_se_deplace;renonce_ou1;renonce_ou2;renonce_ou3;renonce_ou4;conso_jour_perso;conso_jour_pro;addict_sommeil;NI_util_int_avant;NI_cesse_int;NI_WIP_frein_ppl;NI_WIP_frein_2ndR;NI_WIP_frein_qui;NI_rate_Baffaire;NI_heureux;NI_hors_conversasion;NI_fier;NI_manqueinfo;NI_malaise;peur_info_perso;victiM_info_perso;peur_harcelemT;victiM_harcelemT;peur_fakeNEWS;victiM_fakeNEWS;peur_enfants;victiM_enfants;peur_isolemTsocial;espere_PA_handi;espere_hospi_dom;espere_diag_distance;espere_coordinTsoins;DMP;suivi_sante_num;certif_comp_num;certif_comp_num_quoi;mobilite;moyenT_ppL;moyenT_2ndR;moyenT_3rd;niveau_vie;revenu;lire;ecrire;handi;handi_admin;Gjaune_ppl;Gjaune_2nd;zri;pcs;nb_indiv_foy_agreg;etude_agreg;niveau_vie_agreg;Q14_Ordinateur_dicho;smartphone_dicho;Q14_Tablette_dicho;Q14_Box_dicho;zri_ech;poids_bzh_rpz_1500
22;53;Bretagne;22136;2-tub 5000 a 9999 hab;1;1;30 à 44 ans;Homme;recherche emploi;Cadres;Non;Bac +1 ou +2;Oui;smart avec abo;Rarement;;;;Oui,utilise;Oui et vous l'utilisez;oui;Non;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;;;; NC: vous n'avez pas ou peu de difficultés informatiques ;;;Non, mais vous avez déjà entendu parler de ce type de lieu;Vous l'avez fait vous même, seul-e;;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Non, ce n'est pas quelque chose qui vous concerne;Vous l'avez fait vous même, seul-e;Au moins une fois par semaine;;Au moins une fois par mois;Moins souvent;Moins souvent;;;Au moins une fois par semaine;Je le fais autant via le numérique que sans;;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je favorise le numérique;Avec le numérique c'est facile;;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;;;Avec le numérique c'est facile;;;;;;;;;Tous les jours ou presque;Jamais ou NC;Tous les jours ou presque;Jamais ou NC;;Jamais ou NC;Moins souvent;Je le fais autant via le numérique que sans;;Je favorise le numérique;;;;Je le fais autant via le numérique que sans;Avec le numérique c'est facile;;Avec le numérique c'est facile;;;;Avec le numérique c'est facile;Tous les jours ou presque;Moins souvent;Au moins une fois par semaine;Tous les jours ou presque;Tous les jours ou presque;Tous les jours ou presque;Jamais ou non concerné par cette tâche [NC];très bien;très bien;très bien;très bien;;;;;;Plus de 4 heures;Plus de 4 heures;Rarement;;;;;;;;;;;;Non;Non;Non;Non;Non;Oui;Non concerné;Non concerné;Non;Non;Non;Non;Non;Oui, et vous avez créé le vôtre;Non, je mesure sans numérique;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ; Marche à pied ; Vélo ;Vous avez une vie confortable;Entre 2901 et 4000;Tous les jours ou presque;Tous les jours ou presque; Non, pas d'handicap ;; Vous avez suivi dans les médias ;;0;3-Cadres;1;BAC+1_2;vie confortable;oui;oui;oui;oui;0;0,808
22;53;Bretagne;22136;2-tub 5000 a 9999 hab;3;2;45 à 59 ans;Homme;en emploi;Ouvriers;Oui;Bac +1 ou +2;Oui;smart avec abo;Oui, dès que possible;;;;Oui,utilise;Oui et vous l'utilisez;oui;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui;Non;Non; Vous contactez un service d'assistance informatique, votre revendeur, ... ;;;Non, vous n'avez jamais entendu parler de ce type de lieu;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Au moins une fois par semaine;Moins souvent;Moins souvent;Au moins une fois par semaine;Moins souvent;;Au moins une fois par mois;;Je favorise le numérique;Je favorise le numérique;Je favorise le numérique;Je favorise le numérique;;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;;Avec le numérique c'est facile;;;;;;;;;;Tous les jours ou presque;Jamais ou NC;Jamais ou NC;Jamais ou NC;Jamais ou NC;Jamais ou NC;Jamais ou NC;Je favorise le numérique;;;;;;;Avec le numérique c'est facile;;;;;;;Tous les jours ou presque;Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];moyennement;ne sait pas, non concerné;ne sait pas, non concerné;moyennement;Oui; Je sors de mon domicile ;;;;Moins d'une heure;Jamais;Jamais;;;;;;;;;;;;Oui;Non;Oui;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Oui, mais vous ne l'avez pas créé;Non, je n'ai pas de problème de santé - NC;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ; Vélo ;;Vous vous en sortez;Entre 2901 et 4000;Tous les jours ou presque;Tous les jours ou presque; Non, pas d'handicap ;; Vous avez suivi dans les médias ;;0;6-Ouvriers;3;BAC+1_2;s'en sort;oui;oui;oui;oui;0;0,759
22;53;Bretagne;22136;2-tub 5000 a 9999 hab;5;3;45 à 59 ans;Femme;en emploi;Employes;Oui;CAP, BEP;Oui;smart avec abo;Oui, dès que possible;;;;Oui,utilise;Non;oui;Non;Oui et vous l'utilisez;Non;Oui et vous l'utilisez;Oui;Oui;Non; Vous demandez de l'aide à un proche (un ami, un membre de la famille, un voisin, un collègue de travail, etc) ;;;Oui, mais vous n'y êtes jamais allé;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Au moins une fois par semaine;Tous les jours ou presque;Au moins une fois par mois;Tous les jours ou presque;Moins souvent;Au moins une fois par mois;Au moins une fois par mois;;Je favorise le numérique;Je le fais autant via le numérique que sans;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je favorise le numérique;;Avec le numérique c'est facile;Avec le numérique c'est facile;Refus de répondre ou non concerné(e) (Ne pas citer);Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;;;;;;;;;;Au moins une fois par semaine;Jamais ou NC;Jamais ou NC;Au moins une fois par semaine;Jamais ou NC;Jamais ou NC;Jamais ou NC;Je le fais autant via le numérique que sans;;;Je favorise le numérique;;;;Avec le numérique c'est facile;;;Avec le numérique c'est facile;;;;Moins souvent;Jamais ou non concerné par cette tâche [NC];Moins souvent;Moins souvent;Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];très bien;très bien;ne sait pas, non concerné;très bien;;;;;;Moins d'une heure;Moins d'une heure;Jamais;;;;;;;;;;;;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Ne sait pas;Ne sait pas;Ne sait pas;Oui, mais vous ne l'avez pas créé;Oui, je mesure avec le numérique;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ; Marche à pied ;;Vous vous en sortez;Entre 1400 et 2000;Toutes les semaines ou presque;Plusieurs fois pas jour; Non, pas d'handicap ;; Vous participez ou avez participé (occupation de rond point, manifestation, etc) ; Vous avez suivi dans les médias ;0;5-Employes;4+;<BAC;s'en sort;oui;oui;non;oui;0;0,703
22;53;Bretagne;22137;0-rurale;2;1;18 à 29 ans;Femme;en emploi;Employes;Non;Bac, brevet professionnel ou équivalent;Oui;smart avec abo;Oui, dès que possible;;;;Oui,utilise;Non;non;Non;Non;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui;Oui;Oui; Vous demandez de l'aide à un proche (un ami, un membre de la famille, un voisin, un collègue de travail, etc) ;;;Oui, mais vous n'y êtes jamais allé;Vous l'avez fait vous même, seul-e;;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Au moins une fois par semaine;;Moins souvent;Tous les jours ou presque;Moins souvent;Moins souvent;Moins souvent;Moins souvent;Je le fais autant via le numérique que sans;;Je le fais autant via le numérique que sans;Je favorise le numérique;J'évite le numérique;Avec le numérique c'est facile;;Avec le numérique, c'est difficile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Refus de répondre ou non concerné(e) (Ne pas citer);;;;;;;;;Tous les jours ou presque;Jamais ou NC;Jamais ou NC;Jamais ou NC;Jamais ou NC;Jamais ou NC;Jamais ou NC;Je favorise le numérique;;;;;;;Avec le numérique c'est facile;;;;;;;Au moins une fois par mois;Plusieurs fois par jour;Au moins une fois par mois;Plusieurs fois par jour;Jamais ou non concerné par cette tâche [NC];Plusieurs fois par jour;Jamais ou non concerné par cette tâche [NC];;;;bien;;;;;;2 à 4 heures;Plus de 4 heures;Très souvent;;;;;;;;;;;;Oui;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Oui;Oui, mais vous ne l'avez pas créé;Non, je n'ai pas de problème de santé - NC;Oui;B2i lycée;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ;;;Vous vous en sortez;Moins de 1400;Plusieurs fois pas jour;Plusieurs fois pas jour; Non, pas d'handicap ;; Vous avez suivi dans les médias ;;1;5-Employes;2;BAC;s'en sort;oui;oui;non;non;0;0,824
22;53;Bretagne;22143;0-rurale;2;2;75 ans et plus;Homme;retraite;Cadres;Non;Bac +5 et plus;Non;pas de tel;;Vous ne vous sentez pas ou plus capable de maitriser les outils;;;Non;Non;non;Non;Oui et vous l'utilisez;Non;Oui et vous l'utilisez;;;;;;;Non, vous n'avez jamais entendu parler de ce type de lieu;Vous ne le faites pas vous même, vous déléguez;;Vous ne le faites pas vous même, vous déléguez;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Non, ce n'est pas quelque chose qui vous concerne;Non, ce n'est pas quelque chose qui vous concerne;;;;Au moins une fois par mois;Au moins une fois par mois;;;;;;;;;;;;Refus de répondre ou non concerné(e) (Ne pas citer);Refus de répondre ou non concerné(e) (Ne pas citer);;;;NSP ou Refus de répondre;;NSP ou Refus de répondre;;;;;;Au moins une fois par mois;Au moins une fois par mois;Tous les jours ou presque;Au moins une fois par mois;;Au moins une fois par mois;Au moins une fois par mois;;;;;;;;Avec le numérique, ça ne change rien;Avec le numérique, ça ne change rien;Avec le numérique, ça ne change rien;Avec le numérique, ça ne change rien;;Avec le numérique, ça ne change rien;Avec le numérique, ça ne change rien;;;;;;;;;;;;;;;;;;;;Non;; Autre ; Vous limitez volontairement votre consommation de biens électroniques ;;Non c'est faux;Oui, c'est tout à fait vrai;Non c'est faux;Oui, c'est un peu vrai;Non c'est faux;Non c'est faux;Non;;Non;;Oui;;Oui;;Non;Oui;Non;Oui;Oui;Non;Non, je mesure sans numérique;;;Vous pouvez vous déplacer facilement; Marche à pied ; Voiture, deux roues motorisées, y compris en covoiturage ;;Vous avez une vie très confortable;Plus de 4000;Plusieurs fois pas jour;Tous les mois ou presque; Non, pas d'handicap ;; Cela ne vous intéresse pas ;;1;7-Retraites;2;BAC>2;vie confortable;non;non;non;non;0;4,237
22;53;Bretagne;22143;0-rurale;5;2;30 à 44 ans;Homme;en emploi;Employes;Oui;Bac, brevet professionnel ou équivalent;Oui;smart avec abo;Oui, dès que possible;;;;Oui,utilise;Oui et vous l'utilisez;oui;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui;Oui;Oui; NC: vous n'avez pas ou peu de difficultés informatiques ;;;Non, vous n'avez jamais entendu parler de ce type de lieu;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous ne le faites pas vous même, vous déléguez;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Au moins une fois par mois;Au moins une fois par semaine;;Au moins une fois par semaine;Moins souvent;Au moins une fois par mois;Moins souvent;;Je le fais autant via le numérique que sans;Je le fais autant via le numérique que sans;;Je favorise le numérique;;Avec le numérique, ça ne change rien;Avec le numérique, ça ne change rien;;Avec le numérique, ça ne change rien;Avec le numérique, ça ne change rien;Avec le numérique, c'est difficile;Avec le numérique, c'est difficile;;;;Ca vous arrange;;;;;;Au moins une fois par semaine;Jamais ou NC;Jamais ou NC;Au moins une fois par semaine;Jamais ou NC;Jamais ou NC;Moins souvent;Je le fais autant via le numérique que sans;;;Je le fais autant via le numérique que sans;;;Je favorise le numérique;Avec le numérique, ça ne change rien;;;Avec le numérique c'est facile;;;Avec le numérique c'est facile;Au moins une fois par mois;Plusieurs fois par jour;Au moins une fois par semaine;Au moins une fois par mois;Moins souvent;Moins souvent;Au moins une fois par semaine;moyennement;moyennement;bien;bien;Non;;;;;1 à 2 heures;Moins d'une heure;Jamais;;;;;;;;;;;;Oui;Non;Non;Non;Oui;Non;Oui;Non;Oui;Oui;Oui;Oui;Oui;Oui, mais vous ne l'avez pas créé;Non, je mesure sans numérique;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ; Vélo ; Marche à pied ;Vous vous en sortez;Entre 2001 et 2900;Toutes les semaines ou presque;Jamais; Non, pas d'handicap ;; Vous avez suivi dans les médias ;;1;5-Employes;4+;BAC;s'en sort;oui;oui;oui;oui;0;1,028
22;53;Bretagne;22145;0-rurale;1;1;18 à 29 ans;Homme;recherche emploi;Ouvriers;Non;CAP, BEP;Oui;smart avec abo;Oui, dès que possible;;;;Non;Oui et vous l'utilisez;oui;Oui et vous l'utilisez;Non;Non;Oui et vous l'utilisez;;;; A personne, vous vous débrouillez tout seul, avec internet notamment ; Vous contactez un service d'assistance informatique, votre revendeur, ... ;;Non, mais vous avez déjà entendu parler de ce type de lieu;Vous l'avez fait vous même, seul-e;;Vous ne le faites pas vous même, vous déléguez;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, mais vous avez eu besoin d'être aidé;Vous l'avez fait vous même, mais vous avez eu besoin d'être aidé;Non, ce n'est pas quelque chose qui vous concerne;Vous l'avez fait vous même, seul-e;Au moins une fois par semaine;;;Au moins une fois par semaine;Moins souvent;Au moins une fois par mois;;Moins souvent;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);;;Je le fais autant via le numérique que sans;Je favorise le numérique;Avec le numérique, ça ne change rien;;;Avec le numérique, ça ne change rien;Refus de répondre ou non concerné(e) (Ne pas citer);Avec le numérique c'est facile;;Avec le numérique c'est facile;;;Ca vous arrange;;;;;;Tous les jours ou presque;Moins souvent;Jamais ou NC;Au moins une fois par semaine;;Jamais ou NC;Jamais ou NC;Je le fais autant via le numérique que sans;Je le fais autant via le numérique que sans;;Je le fais autant via le numérique que sans;;;;Avec le numérique c'est facile;Avec le numérique, ça ne change rien;;Avec le numérique c'est facile;;;;Moins souvent;Plusieurs fois par jour;Au moins une fois par semaine;Au moins une fois par semaine;Jamais ou non concerné par cette tâche [NC];Au moins une fois par mois;Moins souvent;moyennement;moyennement;bien;moyennement;Oui; Je sors de mon domicile ;;;;2 à 4 heures;Jamais;Peu souvent;;;;;;;;;;;;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non, je n'ai pas de problème de santé - NC;Non;;C'est souvent difficile pour vous de vous déplacer; Voiture, deux roues motorisées, y compris en covoiturage ;;;Vous vous en sortez;Moins de 1400;Plusieurs fois pas jour;Tous les jours ou presque; Non, pas d'handicap ;; Vous participez ou avez participé (occupation de rond point, manifestation, etc) ;;1;6-Ouvriers;1;<BAC;s'en sort;non;oui;oui;oui;0;0,486
22;53;Bretagne;22146;0-rurale;2;2;30 à 44 ans;Homme;recherche emploi;Ouvriers;Non;Bac, brevet professionnel ou équivalent;Oui;mobile simple;;;Vous limitez volontairement votre consommation de biens électroniques ou numériques;;Oui,utilise;Non;oui;Non;Oui et vous l'utilisez;Oui mais vous ne l'utilisez pas;Non;;;; Vous demandez de l'aide à un proche (un ami, un membre de la famille, un voisin, un collègue de travail, etc) ;;;Non, vous n'avez jamais entendu parler de ce type de lieu;Vous l'avez fait vous même, seul-e;;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Au moins une fois par semaine;;Moins souvent;Au moins une fois par semaine;Moins souvent;Moins souvent;Moins souvent;Au moins une fois par mois;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je favorise le numérique;Je favorise le numérique;Refus de répondre ou non concerné(e) (Ne pas citer);;Refus de répondre ou non concerné(e) (Ne pas citer);Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique, ça ne change rien;;;;;;;;;Tous les jours ou presque;Moins souvent;Moins souvent;Au moins une fois par mois;;Jamais ou NC;Moins souvent;Je le fais autant via le numérique que sans;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je le fais autant via le numérique que sans;;;Je le fais autant via le numérique que sans;Avec le numérique c'est facile;Refus de répondre ou non concerné(e) (Ne pas citer);Refus de répondre ou non concerné(e) (Ne pas citer);Avec le numérique c'est facile;;;Avec le numérique c'est facile;Au moins une fois par semaine;Moins souvent;Au moins une fois par mois;Tous les jours ou presque;Au moins une fois par semaine;Moins souvent;Jamais ou non concerné par cette tâche [NC];moyennement;moyennement;moyennement;très mal;Oui; Je sors de mon domicile ;;;;Moins d'une heure;Moins d'une heure;Rarement;;;;;;;;;;;;Oui;Non;Non;Non;Oui;Non;Non concerné;Non concerné;Non;Ne sait pas;Ne sait pas;Ne sait pas;Ne sait pas;Non;Non, je mesure sans numérique;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ;;;Vous avez une vie confortable;Entre 2001 et 2900;Tous les jours ou presque;Tous les jours ou presque; Non, pas d'handicap ;; Vous avez suivi dans les médias ;;1;6-Ouvriers;2;BAC;vie confortable;oui;non;non;oui;0;1,028
22;53;Bretagne;22147;1-tub 2000 a 4999 hab;2;2;60 à 74 ans;Femme;retraite;Artisans;Non;CAP, BEP;Oui;mobile simple;;;Autre;;Oui,utilise;Non;oui;Non;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;;;; Vous demandez de l'aide à un proche (un ami, un membre de la famille, un voisin, un collègue de travail, etc) ; A personne, vous vous débrouillez tout seul, avec internet notamment ;;Oui, mais vous n'y êtes jamais allé;Vous l'avez fait vous même, seul-e;;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Non, ce n'est pas quelque chose qui vous concerne;Non, ce n'est pas quelque chose qui vous concerne;Non, ce n'est pas quelque chose qui vous concerne;Au moins une fois par semaine;;Moins souvent;Au moins une fois par mois;Moins souvent;;;;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);;J'évite le numérique;Je favorise le numérique;;Avec le numérique, ça ne change rien;;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;;;;;;;;;;;;Tous les jours ou presque;Jamais ou NC;Jamais ou NC;Jamais ou NC;;Jamais ou NC;Moins souvent;Je le fais autant via le numérique que sans;;;;;;Je favorise le numérique;Avec le numérique c'est facile;;;;;;Avec le numérique c'est facile;Au moins une fois par mois;Jamais ou non concerné par cette tâche [NC];Tous les jours ou presque;Au moins une fois par semaine;Au moins une fois par mois;Jamais ou non concerné par cette tâche [NC];Jamais ou non concerné par cette tâche [NC];bien;bien;ne sait pas, non concerné;très mal;Non;;;;;Moins d'une heure;;Jamais;;;;;;;;;;;;Oui;Oui;Non;Non;Oui;Non;Non concerné;Non concerné;Non;Oui;Oui;Oui;Non;Oui, mais vous ne l'avez pas créé;Non, je n'ai pas de problème de santé - NC;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ; Vélo ;;Vous vous en sortez;Entre 1400 et 2000;Plusieurs fois pas jour;Tous les mois ou presque; Non, pas d'handicap ;; Vous avez suivi dans les médias ;;1;7-Retraites;2;<BAC;s'en sort;oui;non;non;oui;0;1,361
22;53;Bretagne;22150;0-rurale;1;1;18 à 29 ans;Femme;en emploi;Ouvriers;Non;Bac, brevet professionnel ou équivalent;Oui;smart avec abo;Oui, quand l'internet par la 3G ou 4G ne passe pas bien;;;;Oui,utilise;Oui et vous l'utilisez;oui;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;Oui et vous l'utilisez;Non;Non;Non; A personne, vous vous débrouillez tout seul, avec internet notamment ;;;Non, mais vous avez déjà entendu parler de ce type de lieu;Vous l'avez fait vous même, seul-e;;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Vous l'avez fait vous même, seul-e;Au moins une fois par semaine;;Moins souvent;Au moins une fois par mois;Moins souvent;Moins souvent;Moins souvent;Moins souvent;Je le fais autant via le numérique que sans;;Je ne le fais jamais via le numérique (le numérique n'entre pas en jeu);Je favorise le numérique;Je le fais autant via le numérique que sans;Avec le numérique, ça ne change rien;;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;Avec le numérique c'est facile;;;;;;;;;Au moins une fois par semaine;Au moins une fois par semaine;Jamais ou NC;Au moins une fois par mois;Au moins une fois par mois;Jamais ou NC;Jamais ou NC;Je favorise le numérique;Je favorise le numérique;;Je le fais autant via le numérique que sans;Je le fais autant via le numérique que sans;;;Avec le numérique c'est facile;Avec le numérique c'est facile;;Avec le numérique c'est facile;Avec le numérique c'est facile;;;Au moins une fois par semaine;Plusieurs fois par jour;Tous les jours ou presque;Au moins une fois par semaine;Au moins une fois par mois;Plusieurs fois par jour;Au moins une fois par mois;très bien;bien;moyennement;bien;Oui; Chez un ami ;;;;1 à 2 heures;Jamais;Jamais;;;;;;;;;;;;Oui;Oui;Non;Non;Non;Oui;Non concerné;Non concerné;Non;Oui;Oui;Non;Oui;Oui, mais vous ne l'avez pas créé;Non, je n'ai pas de problème de santé - NC;Non;;Vous pouvez vous déplacer facilement; Voiture, deux roues motorisées, y compris en covoiturage ;;;Vous vous en sortez;Moins de 1400;Plusieurs fois pas jour;Tous les jours ou presque; Non, pas d'handicap ;; Vous avez suivi les discussions de ce mouvement social sur les réseaux ; Vous avez suivi dans les médias ;0;6-Ouvriers;1;BAC;s'en sort;oui;oui;oui;oui;0;0,824
